M115,184457,9789551,11-Jan-09,0:00,39824.00016
M115,184608,9788884,11-Jan-09,0:20,39824.01412
M115,185109,9789239,11-Jan-09,0:40,39824.02834
M115,185177,9789486,11-Jan-09,1:00,39824.04182
M115,185182,9789469,11-Jan-09,1:20,39824.05605
M115,185181,9789483,11-Jan-09,1:40,39824.06975
M115,185180,9789483,11-Jan-09,2:00,39824.08351
M115,185147,9789547,11-Jan-09,2:20,39824.09756
M115,185134,9789907,11-Jan-09,2:40,39824.11144
M115,184711,9790406,11-Jan-09,3:01,39824.12598
M115,184218,9791029,11-Jan-09,3:20,39824.13922
M115,184296,9791457,11-Jan-09,3:40,39824.15304
M115,183603,9792284,11-Jan-09,4:00,39824.1669
M115,183471,9792081,11-Jan-09,4:20,39824.18078
M115,184457,9789551,11-Jan-09,0:00,39824.00016
M115,184608,9788884,11-Jan-09,0:20,39824.01412
M115,185109,9789239,11-Jan-09,0:40,39824.02834
M115,185177,9789486,11-Jan-09,1:00,39824.04182
M115,185182,9789469,11-Jan-09,1:20,39824.05605
M115,185181,9789483,11-Jan-09,1:40,39824.06975
M115,185180,9789483,11-Jan-09,2:00,39824.08351
M115,185147,9789547,11-Jan-09,2:20,39824.09756
M115,185134,9789907,11-Jan-09,2:40,39824.11144
M115,184711,9790406,11-Jan-09,3:01,39824.12598
M115,184218,9791029,11-Jan-09,3:20,39824.13922
M115,184296,9791457,11-Jan-09,3:40,39824.15304
M115,183603,9792284,11-Jan-09,4:00,39824.1669
M115,183471,9792081,11-Jan-09,4:20,39824.18078
M115,182584,9791835,11-Jan-09,4:40,39824.19464
M115,181816,9791867,11-Jan-09,5:00,39824.20853
M115,181068,9791770,11-Jan-09,5:20,39824.22242
M115,181094,9792014,11-Jan-09,5:40,39824.23633
M115,181310,9791132,11-Jan-09,6:00,39824.2502
M115,182084,9790363,11-Jan-09,6:20,39824.26413
M115,181699,9791313,11-Jan-09,6:40,39824.27799
M115,181552,9790988,11-Jan-09,7:20,39824.30584
M115,182227,9789864,11-Jan-09,7:40,39824.31964
M115,183507,9789082,11-Jan-09,8:00,39824.33355
M115,183741,9789080,11-Jan-09,18:40,39824.77836
M115,183771,9789062,11-Jan-09,19:00,39824.79205
M115,183769,9789057,11-Jan-09,19:20,39824.80605
M115,183777,9789060,11-Jan-09,19:40,39824.81964
M115,183654,9789049,11-Jan-09,20:00,39824.83354
M115,183433,9789310,11-Jan-09,20:20,39824.84738
M115,183429,9789311,11-Jan-09,20:40,39824.86128
M115,183390,9789354,11-Jan-09,21:00,39824.87564
M115,183379,9789349,11-Jan-09,21:20,39824.88917
M115,183389,9789353,11-Jan-09,21:40,39824.90299
M115,183388,9789353,11-Jan-09,22:00,39824.91689
M115,183390,9789348,11-Jan-09,22:20,39824.93105
M115,183604,9789826,11-Jan-09,22:40,39824.94485
M115,183916,9789550,11-Jan-09,23:00,39824.9585
M115,184351,9788832,11-Jan-09,23:20,39824.9725
M115,184793,9788407,11-Jan-09,23:40,39824.98655
M115,184977,9788141,12-Jan-09,0:00,39825.00031
M115,185625,9788031,12-Jan-09,0:20,39825.01402
M115,185760,9787152,12-Jan-09,0:40,39825.02797
M115,185508,9786271,12-Jan-09,1:00,39825.04194
M115,185551,9785460,12-Jan-09,1:20,39825.05611
M115,184759,9784777,12-Jan-09,1:40,39825.06994
M115,184297,9785060,12-Jan-09,2:00,39825.08351
M115,182985,9785891,12-Jan-09,2:20,39825.0975
M115,182396,9785991,12-Jan-09,2:40,39825.11124
M115,181469,9785907,12-Jan-09,3:00,39825.12523
M115,180714,9785950,12-Jan-09,3:20,39825.13913
M115,180761,9786476,12-Jan-09,3:40,39825.15309
M115,181217,9787218,12-Jan-09,4:00,39825.16723
M115,181621,9788079,12-Jan-09,4:20,39825.18082
M115,181792,9789029,12-Jan-09,4:40,39825.19469
M115,181731,9789268,12-Jan-09,5:00,39825.20855
M115,183030,9789339,12-Jan-09,5:20,39825.22245
M115,183738,9789114,12-Jan-09,5:40,39825.23631
M115,183754,9789090,12-Jan-09,6:00,39825.25019
M115,183736,9789083,12-Jan-09,6:20,39825.26434
M115,183742,9789084,12-Jan-09,6:40,39825.27832
M115,183744,9789082,12-Jan-09,7:00,39825.29193
M115,182804,9789177,12-Jan-09,7:20,39825.30574
M115,183748,9789074,12-Jan-09,7:40,39825.31956
M115,183718,9789101,12-Jan-09,8:00,39825.33361
M115,183769,9789060,12-Jan-09,19:00,39825.79216
M115,183770,9789060,12-Jan-09,19:20,39825.80587
M115,183771,9789058,12-Jan-09,19:40,39825.81972
M115,183766,9789325,12-Jan-09,20:00,39825.83397
M115,183766,9789327,12-Jan-09,20:20,39825.84756
M115,183771,9789330,12-Jan-09,20:40,39825.8614
M115,183769,9789320,12-Jan-09,21:00,39825.87513
M115,183767,9789319,12-Jan-09,21:20,39825.88921
M115,183767,9789320,12-Jan-09,21:40,39825.903
M115,183769,9789319,12-Jan-09,22:00,39825.91698
M115,183653,9790138,12-Jan-09,22:20,39825.93088
M115,184236,9790724,12-Jan-09,22:40,39825.94458
M115,185028,9790300,12-Jan-09,23:00,39825.95897
M115,184954,9790117,12-Jan-09,23:20,39825.97279
M115,185147,9789854,12-Jan-09,23:40,39825.98632
M115,185181,9789475,13-Jan-09,0:00,39826.00031
M115,185181,9789475,13-Jan-09,0:20,39826.01404
M115,185173,9789480,13-Jan-09,0:40,39826.02808
M115,185139,9789321,13-Jan-09,1:00,39826.04193
M115,184968,9789273,13-Jan-09,1:20,39826.0559
M115,184578,9790232,13-Jan-09,1:40,39826.06979
M115,184104,9791330,13-Jan-09,2:00,39826.08366
M115,183200,9791913,13-Jan-09,2:20,39826.09736
M115,182262,9791766,13-Jan-09,2:40,39826.11137
M115,181374,9791885,13-Jan-09,3:00,39826.12564
M115,181043,9792129,13-Jan-09,3:20,39826.13926
M115,181532,9792009,13-Jan-09,3:40,39826.15309
M115,181881,9790732,13-Jan-09,4:00,39826.16694
M115,181094,9789988,13-Jan-09,4:20,39826.18083
M115,181594,9789085,13-Jan-09,4:40,39826.19472
M115,182264,9788979,13-Jan-09,5:00,39826.20854
M115,182939,9789152,13-Jan-09,5:20,39826.22244
M115,182974,9789276,13-Jan-09,5:40,39826.23662
M115,183734,9789085,13-Jan-09,6:00,39826.25023
M115,183735,9789072,13-Jan-09,6:20,39826.2641
M115,183741,9789061,13-Jan-09,6:40,39826.27797
M115,183739,9789062,13-Jan-09,7:00,39826.29188
M115,183744,9789062,13-Jan-09,7:20,39826.30574
M115,183744,9789080,13-Jan-09,7:40,39826.31965
M115,183748,9789079,13-Jan-09,8:00,39826.33352
M115,183744,9789077,13-Jan-09,8:20,39826.34748
M115,183745,9789078,13-Jan-09,8:40,39826.36132
M115,182880,9788937,13-Jan-09,9:01,39826.37584
M115,182258,9789714,13-Jan-09,9:20,39826.3892
M115,182258,9789716,13-Jan-09,9:40,39826.403
M115,182251,9789716,13-Jan-09,10:00,39826.41703
M115,182258,9789716,13-Jan-09,12:40,39826.52834
M115,182042,9789601,13-Jan-09,13:40,39826.56994
M115,182042,9789601,13-Jan-09,14:00,39826.58399
M115,182042,9789598,13-Jan-09,14:20,39826.5974
M115,182036,9789601,13-Jan-09,14:40,39826.61127
M115,182045,9789602,13-Jan-09,15:00,39826.6256
M115,182044,9789596,13-Jan-09,15:20,39826.63911
M115,182051,9789588,13-Jan-09,15:40,39826.65341
M115,182042,9789605,13-Jan-09,16:01,39826.66795
M115,182045,9789602,13-Jan-09,16:20,39826.68083
M115,182036,9789600,13-Jan-09,16:41,39826.69519
M115,182051,9789612,13-Jan-09,17:01,39826.70918
M115,182041,9789607,13-Jan-09,17:20,39826.72284
M115,182048,9789604,13-Jan-09,17:41,39826.73696
M115,182046,9789614,13-Jan-09,18:00,39826.75057
M115,182039,9789603,13-Jan-09,18:20,39826.76455
M115,182053,9789571,13-Jan-09,18:40,39826.77803
M115,181883,9790183,13-Jan-09,19:00,39826.79193
M115,181885,9790184,13-Jan-09,19:20,39826.80582
M115,181881,9790182,13-Jan-09,19:40,39826.81965
M115,181777,9790209,13-Jan-09,20:00,39826.8335
M115,181073,9790288,13-Jan-09,20:20,39826.84755
M115,180305,9790530,13-Jan-09,20:40,39826.86139
M115,179379,9790659,13-Jan-09,21:01,39826.87591
M115,178869,9790562,13-Jan-09,21:20,39826.88911
M115,179226,9790721,13-Jan-09,21:40,39826.90292
M115,180208,9789911,13-Jan-09,22:00,39826.91696
M115,181342,9789550,13-Jan-09,22:20,39826.93072
M115,182037,9789336,13-Jan-09,22:40,39826.94473
M115,182939,9789147,13-Jan-09,23:00,39826.9585
M115,182982,9789177,13-Jan-09,23:20,39826.97251
M115,183412,9789691,13-Jan-09,23:40,39826.98644
M115,184202,9790043,14-Jan-09,0:00,39827.00035
M115,185087,9789735,14-Jan-09,0:20,39827.01424
M115,185298,9788706,14-Jan-09,0:40,39827.0281
M115,185878,9788055,14-Jan-09,1:01,39827.04251
M115,185827,9787041,14-Jan-09,1:20,39827.05578
M115,185460,9786187,14-Jan-09,1:40,39827.06972
M115,184642,9786138,14-Jan-09,2:00,39827.08363
M115,184633,9787339,14-Jan-09,2:20,39827.09757
M115,184897,9788120,14-Jan-09,2:40,39827.11167
M115,184609,9788883,14-Jan-09,3:00,39827.12514
M115,184045,9788828,14-Jan-09,3:20,39827.13914
M115,183301,9788457,14-Jan-09,3:40,39827.15304
M115,183747,9789078,14-Jan-09,4:00,39827.1669
M115,183753,9789125,14-Jan-09,4:20,39827.18079
M115,183756,9789126,14-Jan-09,4:40,39827.19466
M115,183768,9789075,14-Jan-09,5:00,39827.2089
M115,183746,9789064,14-Jan-09,5:20,39827.22248
M115,183741,9789061,14-Jan-09,5:40,39827.23668
M115,183741,9789063,14-Jan-09,6:00,39827.25025
M115,183742,9789061,14-Jan-09,6:20,39827.26413
M115,183737,9789062,14-Jan-09,6:40,39827.27804
M115,183743,9789081,14-Jan-09,7:00,39827.29191
M115,183740,9789081,14-Jan-09,7:20,39827.30576
M115,183771,9789058,14-Jan-09,19:01,39827.79252
M115,183769,9789058,14-Jan-09,19:20,39827.80576
M115,184028,9788872,14-Jan-09,19:40,39827.81976
M115,184215,9788783,14-Jan-09,20:01,39827.83411
M115,184222,9788790,14-Jan-09,20:20,39827.84749
M115,184806,9788154,14-Jan-09,20:40,39827.86131
M115,185379,9787986,14-Jan-09,21:00,39827.87515
M115,185770,9788067,14-Jan-09,21:20,39827.88917
M115,185523,9789010,14-Jan-09,21:40,39827.90292
M115,185316,9789737,14-Jan-09,22:00,39827.91727
M115,185016,9790392,14-Jan-09,22:20,39827.93076
M115,184204,9791242,14-Jan-09,22:40,39827.94476
M115,183686,9792072,14-Jan-09,23:00,39827.95848
M115,183357,9792788,14-Jan-09,23:20,39827.9725
M115,182999,9792705,14-Jan-09,23:40,39827.98671
M115,181999,9792328,15-Jan-09,0:00,39828.00015
M115,181464,9792260,15-Jan-09,0:20,39828.01456
M115,181921,9791551,15-Jan-09,0:40,39828.02817
M115,182423,9790615,15-Jan-09,1:00,39828.0423
M115,183270,9790032,15-Jan-09,1:20,39828.0559
M115,183735,9789879,15-Jan-09,1:40,39828.06997
M115,183927,9789488,15-Jan-09,2:00,39828.08368
M115,183744,9789059,15-Jan-09,2:20,39828.09751
M115,183740,9789060,15-Jan-09,2:40,39828.11175
M115,183736,9789036,15-Jan-09,3:00,39828.12529
M115,183742,9789060,15-Jan-09,3:20,39828.13918
M115,183742,9789061,15-Jan-09,3:40,39828.15312
M115,183743,9789060,15-Jan-09,4:00,39828.16697
M115,183742,9789062,15-Jan-09,4:20,39828.18081
M115,183760,9789070,15-Jan-09,4:40,39828.19494
M115,183486,9789022,15-Jan-09,5:00,39828.20858
M115,182964,9789091,15-Jan-09,5:20,39828.22272
M115,183437,9789746,15-Jan-09,5:40,39828.23661
M115,183674,9789380,15-Jan-09,6:00,39828.25035
M115,183739,9789069,15-Jan-09,6:20,39828.26417
M115,183752,9789072,15-Jan-09,6:40,39828.27829
M115,183752,9789074,15-Jan-09,7:00,39828.29191
M115,183743,9789083,15-Jan-09,7:20,39828.30603
M115,183734,9789088,15-Jan-09,7:40,39828.32012
M115,183403,9789130,15-Jan-09,8:00,39828.3336
M115,183028,9788749,15-Jan-09,8:20,39828.34743
M115,183024,9788748,15-Jan-09,8:40,39828.36139
M115,183028,9788747,15-Jan-09,9:00,39828.37564
M115,183014,9788753,15-Jan-09,9:20,39828.38905
M115,183021,9788720,15-Jan-09,9:40,39828.40343
M115,182887,9788928,15-Jan-09,10:01,39828.41801
M115,182258,9789721,15-Jan-09,10:20,39828.43119
M115,182256,9789718,15-Jan-09,10:40,39828.44458
M115,182259,9789714,15-Jan-09,11:00,39828.45891
M115,182259,9789716,15-Jan-09,11:20,39828.47244
M115,182256,9789701,15-Jan-09,11:40,39828.48676
M115,182241,9789637,15-Jan-09,12:00,39828.50065
M115,182264,9789730,15-Jan-09,12:20,39828.51418
M115,182260,9789720,15-Jan-09,12:40,39828.52821
M115,182260,9789717,15-Jan-09,13:00,39828.5423
M115,182259,9789717,15-Jan-09,13:20,39828.5562
M115,182262,9789718,15-Jan-09,13:40,39828.56969
M115,182260,9789714,15-Jan-09,14:00,39828.58365
M115,182258,9789710,15-Jan-09,14:20,39828.59786
M115,182269,9789707,15-Jan-09,14:40,39828.61176
M115,182263,9789714,15-Jan-09,15:40,39828.65334
M115,182264,9789717,15-Jan-09,16:01,39828.66736
M115,182264,9789716,15-Jan-09,16:20,39828.68084
M115,182264,9789720,15-Jan-09,16:40,39828.69463
M115,182268,9789716,15-Jan-09,17:00,39828.70868
M115,182279,9789711,15-Jan-09,17:40,39828.73649
M115,182259,9789724,15-Jan-09,18:00,39828.75058
M115,182261,9789728,15-Jan-09,18:20,39828.76418
M115,182276,9789744,15-Jan-09,18:40,39828.77803
M115,182246,9789703,15-Jan-09,19:00,39828.7923
M115,182244,9789704,15-Jan-09,19:20,39828.80579
M115,182234,9789698,15-Jan-09,19:40,39828.81969
M115,182682,9789445,15-Jan-09,20:00,39828.83381
M115,183289,9789144,15-Jan-09,20:20,39828.84748
M115,183709,9789066,15-Jan-09,20:40,39828.86148
M115,184171,9788494,15-Jan-09,21:00,39828.87557
M115,184868,9787807,15-Jan-09,21:20,39828.88909
M115,185348,9787662,15-Jan-09,21:40,39828.90308
M115,185560,9787454,15-Jan-09,22:00,39828.917
M115,185598,9787382,15-Jan-09,22:20,39828.93088
M115,185630,9787381,15-Jan-09,22:40,39828.94462
M115,185572,9787212,15-Jan-09,23:00,39828.95859
M115,185577,9787366,15-Jan-09,23:20,39828.97252
M115,185636,9787417,15-Jan-09,23:40,39828.98641
M115,185637,9787515,16-Jan-09,0:00,39829.0003
M115,185691,9787552,16-Jan-09,0:20,39829.01421
M115,185634,9787510,16-Jan-09,0:40,39829.02834
M115,185634,9787508,16-Jan-09,1:00,39829.04179
M115,185632,9787508,16-Jan-09,1:20,39829.05576
M115,185633,9787509,16-Jan-09,1:40,39829.06973
M115,185630,9787508,16-Jan-09,2:00,39829.08363
M115,185632,9787509,16-Jan-09,2:20,39829.09753
M115,185634,9787508,16-Jan-09,2:40,39829.11141
M115,185633,9787511,16-Jan-09,3:00,39829.12564
M115,185634,9787508,16-Jan-09,3:20,39829.13921
M115,185636,9787513,16-Jan-09,3:40,39829.15307
M115,185364,9787283,16-Jan-09,4:00,39829.16693
M115,185064,9786736,16-Jan-09,4:20,39829.18083
M115,184332,9786875,16-Jan-09,4:40,39829.19481
M115,183387,9788333,16-Jan-09,5:00,39829.20867
M115,183268,9788617,16-Jan-09,5:20,39829.2225
M115,183233,9788681,16-Jan-09,5:40,39829.23656
M115,182743,9788751,16-Jan-09,6:00,39829.25032
M115,182753,9789068,16-Jan-09,6:20,39829.2642
M115,181311,9789160,16-Jan-09,6:40,39829.27833
M115,180041,9790203,16-Jan-09,7:00,39829.29193
M115,179378,9790533,16-Jan-09,7:20,39829.30619
M115,180143,9790309,16-Jan-09,7:40,39829.31971
M115,181292,9789961,16-Jan-09,8:00,39829.33351
M115,182750,9789215,16-Jan-09,8:20,39829.34753
M115,183328,9788630,16-Jan-09,18:00,39829.7505
M115,183329,9788631,16-Jan-09,18:20,39829.76412
M115,183330,9788629,16-Jan-09,18:40,39829.77799
M115,183659,9788821,16-Jan-09,19:00,39829.79214
M115,184140,9789179,16-Jan-09,19:20,39829.80586
M115,185173,9789287,16-Jan-09,19:40,39829.82008
M115,185615,9788587,16-Jan-09,20:00,39829.83362
M115,185789,9787924,16-Jan-09,20:20,39829.84748
M115,185598,9787378,16-Jan-09,20:40,39829.86134
M115,185593,9787380,16-Jan-09,21:00,39829.87521
M115,185595,9787380,16-Jan-09,21:20,39829.88907
M115,185597,9787381,16-Jan-09,21:40,39829.90295
M115,185600,9787381,16-Jan-09,22:00,39829.91684
M115,185602,9787382,16-Jan-09,22:20,39829.93072
M115,185602,9787383,16-Jan-09,22:40,39829.94464
M115,185599,9787380,16-Jan-09,23:00,39829.9589
M115,185936,9787008,16-Jan-09,23:20,39829.97243
M115,185512,9786269,16-Jan-09,23:40,39829.98632
M115,185331,9785252,17-Jan-09,0:00,39830.00017
M115,184469,9784953,17-Jan-09,0:20,39830.01409
M115,184061,9784909,17-Jan-09,0:40,39830.02797
M115,184360,9785492,17-Jan-09,1:00,39830.04184
M115,184396,9786616,17-Jan-09,1:20,39830.05573
M115,184646,9787584,17-Jan-09,1:40,39830.06987
M115,184878,9788482,17-Jan-09,2:00,39830.08358
M115,185371,9789469,17-Jan-09,2:20,39830.09743
M115,185357,9789338,17-Jan-09,2:40,39830.11132
M115,185152,9790079,17-Jan-09,3:01,39830.12598
M115,184859,9790528,17-Jan-09,3:20,39830.13946
M115,184731,9790635,17-Jan-09,3:40,39830.15304
M115,184341,9790605,17-Jan-09,4:00,39830.16723
M115,183167,9790938,17-Jan-09,4:20,39830.1808
M115,183816,9790220,17-Jan-09,4:40,39830.19465
M115,183758,9789920,17-Jan-09,5:00,39830.20856
M115,183604,9789774,17-Jan-09,5:20,39830.22271
M115,183372,9789058,17-Jan-09,5:40,39830.23638
M115,183274,9788592,17-Jan-09,6:00,39830.25024
M115,183261,9788638,17-Jan-09,6:20,39830.26446
M115,183258,9788632,17-Jan-09,6:40,39830.27828
M115,183255,9788634,17-Jan-09,7:01,39830.29271
M115,183257,9788634,17-Jan-09,7:20,39830.30568
M115,183259,9788636,17-Jan-09,7:40,39830.31964
M115,183255,9788634,17-Jan-09,8:00,39830.33383
M115,183028,9788747,17-Jan-09,8:20,39830.34756
M115,183029,9788747,17-Jan-09,8:40,39830.36142
M115,183029,9788747,17-Jan-09,9:00,39830.3753
M115,183036,9788748,17-Jan-09,9:20,39830.38921
M115,183030,9788742,17-Jan-09,9:40,39830.40328
M115,183031,9788746,17-Jan-09,10:00,39830.41694
M115,183037,9788750,17-Jan-09,10:20,39830.43086
M115,183021,9788752,17-Jan-09,10:40,39830.44501
M115,183018,9788756,17-Jan-09,11:00,39830.4589
M115,183026,9788747,17-Jan-09,11:20,39830.47253
M115,183029,9788747,17-Jan-09,11:40,39830.48631
M115,183028,9788746,17-Jan-09,12:00,39830.50064
M115,183019,9788749,17-Jan-09,12:20,39830.51446
M115,183029,9788744,17-Jan-09,12:40,39830.52809
M115,183031,9788746,17-Jan-09,13:00,39830.54226
M115,183032,9788746,17-Jan-09,13:20,39830.55572
M115,183032,9788748,17-Jan-09,13:40,39830.56994
M115,183032,9788750,17-Jan-09,14:00,39830.58356
M115,183040,9788751,17-Jan-09,14:20,39830.59757
M115,183037,9788755,17-Jan-09,14:40,39830.61168
M115,183039,9788765,17-Jan-09,15:00,39830.6255
M115,183031,9788747,17-Jan-09,15:20,39830.63947
M115,183031,9788750,17-Jan-09,15:40,39830.65309
M115,183026,9788750,17-Jan-09,16:00,39830.66691
M115,183041,9788758,17-Jan-09,16:20,39830.68089
M115,183030,9788749,17-Jan-09,16:40,39830.69486
M115,183034,9788753,17-Jan-09,17:00,39830.70866
M115,183030,9788747,17-Jan-09,17:20,39830.72273
M115,183030,9788750,17-Jan-09,17:40,39830.73638
M115,183029,9788747,17-Jan-09,18:00,39830.7505
M115,183029,9788747,17-Jan-09,18:20,39830.76412
M115,183029,9788749,17-Jan-09,18:40,39830.77823
M115,182814,9789179,17-Jan-09,19:00,39830.79189
M115,182910,9789200,17-Jan-09,19:20,39830.80586
M115,183726,9789116,17-Jan-09,19:40,39830.81956
M115,184456,9789066,17-Jan-09,20:00,39830.83355
M115,185332,9789380,17-Jan-09,20:20,39830.84775
M115,185648,9789019,17-Jan-09,20:40,39830.86125
M115,185924,9788157,17-Jan-09,21:00,39830.87564
M115,185997,9787704,17-Jan-09,21:20,39830.88904
M115,186257,9787375,17-Jan-09,21:40,39830.90303
M115,186210,9786341,17-Jan-09,22:00,39830.91691
M115,186188,9785573,17-Jan-09,22:20,39830.93106
M115,186410,9784754,17-Jan-09,22:41,39830.94523
M115,186182,9784413,17-Jan-09,23:00,39830.95867
M115,185540,9784761,17-Jan-09,23:20,39830.97249
M115,185540,9784758,17-Jan-09,23:40,39830.98634
