SubjectID, UTMEasting, UTMNorthing, ObservationDate, ObservationTime, ObsTimeDate, TheoreticDayTime, ObsDay, ObsWeek, ObsNum
M115, 184655, 9784456, 22-Jan-09, 23:00, 39835.9589, 12.84715, 12, 1, 633
M115, 184157, 9784966, 22-Jan-09, 23:20, 39835.9724, 12.86065, 12, 1, 634
M115, 184606, 9784951, 22-Jan-09, 23:40, 39835.98666, 12.87491, 12, 1, 635
M115, 185124, 9785787, 23-Jan-09, 0:00, 39836.00012, 12.88837, 12, 1, 636
M115, 185519, 9786422, 23-Jan-09, 0:20, 39836.01411, 12.90236, 12, 1, 637
M115, 185723, 9787559, 23-Jan-09, 0:40, 39836.02806, 12.91631, 12, 1, 638
M115, 186153, 9787474, 23-Jan-09, 1:00, 39836.0422, 12.93045, 12, 1, 639
M115, 186019, 9787885, 23-Jan-09, 1:20, 39836.05591, 12.94416, 12, 1, 640
M115, 186067, 9788280, 23-Jan-09, 1:40, 39836.06977, 12.95802, 12, 1, 641
M115, 185432, 9789150, 23-Jan-09, 2:00, 39836.08366, 12.97191, 12, 1, 642
M115, 185230, 9790040, 23-Jan-09, 2:20, 39836.09751, 12.98576, 12, 1, 643
M115, 184631, 9790749, 23-Jan-09, 2:40, 39836.11144, 12.99969, 12, 1, 644
M115, 184070, 9791198, 23-Jan-09, 3:00, 39836.12564, 13.01389, 13, 1, 645
M115, 184504, 9790494, 23-Jan-09, 3:21, 39836.13968, 13.02793, 13, 1, 646
M115, 184181, 9789644, 23-Jan-09, 3:40, 39836.15295, 13.0412, 13, 1, 647
M115, 183650, 9788876, 23-Jan-09, 4:00, 39836.16696, 13.05521, 13, 1, 648
M115, 183055, 9788863, 23-Jan-09, 4:20, 39836.18083, 13.06908, 13, 1, 649
M115, 183281, 9789650, 23-Jan-09, 5:00, 39836.20859, 13.09684, 13, 1, 650
M115, 183625, 9789788, 23-Jan-09, 5:20, 39836.22255, 13.1108, 13, 1, 651
M115, 183667, 9789744, 23-Jan-09, 5:40, 39836.23664, 13.12489, 13, 1, 652
M115, 183783, 9790174, 23-Jan-09, 6:00, 39836.25029, 13.13854, 13, 1, 653
M115, 183641, 9789773, 23-Jan-09, 6:20, 39836.26447, 13.15272, 13, 1, 654
M115, 183567, 9789503, 23-Jan-09, 6:40, 39836.27809, 13.16634, 13, 1, 655
M115, 183164, 9789019, 23-Jan-09, 7:00, 39836.29191, 13.18016, 13, 1, 656
M115, 183027, 9788747, 23-Jan-09, 7:20, 39836.30578, 13.19403, 13, 1, 657
M115, 183039, 9788758, 23-Jan-09, 7:40, 39836.31969, 13.20794, 13, 1, 658
M115, 183025, 9788751, 23-Jan-09, 8:00, 39836.33355, 13.2218, 13, 1, 659
M115, 183031, 9788751, 23-Jan-09, 8:20, 39836.34779, 13.23604, 13, 1, 660
M115, 183032, 9788748, 23-Jan-09, 8:40, 39836.36146, 13.24971, 13, 1, 661
M115, 183031, 9788745, 23-Jan-09, 9:00, 39836.3752, 13.26345, 13, 1, 662
M115, 183330, 9788628, 23-Jan-09, 19:00, 39836.79223, 13.68048, 13, 1, 663
M115, 183455, 9788583, 23-Jan-09, 19:20, 39836.80582, 13.69407, 13, 1, 664
M115, 183457, 9788587, 23-Jan-09, 19:40, 39836.81956, 13.70781, 13, 1, 665
M115, 183456, 9788587, 23-Jan-09, 20:00, 39836.83362, 13.72187, 13, 1, 666
M115, 183459, 9788587, 23-Jan-09, 20:20, 39836.84744, 13.73569, 13, 1, 667
M115, 183456, 9788589, 23-Jan-09, 20:40, 39836.86146, 13.74971, 13, 1, 668
M115, 183043, 9788194, 23-Jan-09, 21:00, 39836.87525, 13.7635, 13, 1, 669
M115, 182125, 9787954, 23-Jan-09, 21:20, 39836.88905, 13.7773, 13, 1, 670
M115, 181257, 9787324, 23-Jan-09, 21:40, 39836.90307, 13.79132, 13, 1, 671
M115, 180715, 9786665, 23-Jan-09, 22:00, 39836.91696, 13.80521, 13, 1, 672
M115, 180554, 9786790, 23-Jan-09, 22:20, 39836.93084, 13.81909, 13, 1, 673
M115, 180102, 9787719, 23-Jan-09, 22:40, 39836.94462, 13.83287, 13, 1, 674
M115, 179543, 9788343, 23-Jan-09, 23:01, 39836.95932, 13.84757, 13, 1, 675
M115, 179202, 9788509, 23-Jan-09, 23:20, 39836.97279, 13.86104, 13, 1, 676
M115, 179376, 9789229, 23-Jan-09, 23:40, 39836.98628, 13.87453, 13, 1, 677
M115, 179990, 9789878, 24-Jan-09, 0:00, 39837.00031, 13.88856, 13, 1, 678
M115, 180028, 9789841, 24-Jan-09, 0:20, 39837.01424, 13.90249, 13, 1, 679
M115, 180181, 9789933, 24-Jan-09, 0:40, 39837.02809, 13.91634, 13, 1, 680
M115, 180212, 9789947, 24-Jan-09, 1:00, 39837.04199, 13.93024, 13, 1, 681
M115, 180463, 9790358, 24-Jan-09, 1:20, 39837.0559, 13.94415, 13, 1, 682
M115, 180468, 9790427, 24-Jan-09, 1:40, 39837.06994, 13.95819, 13, 1, 683
M115, 180463, 9790423, 24-Jan-09, 2:00, 39837.08367, 13.97192, 13, 1, 684
M115, 180481, 9790561, 24-Jan-09, 2:20, 39837.0975, 13.98575, 13, 1, 685
M115, 180986, 9791295, 24-Jan-09, 2:40, 39837.11137, 13.99962, 13, 1, 686
