SubjectID,UTMEasting,UTMNorthing,ObservationDate,ObservationTime,ObsTimeDate
M115,182785,9789358,3-May-09,21:40,39936.90308
M115,183734,9789070,3-May-09,22:00,39936.91698
M115,184554,9788265,3-May-09,22:20,39936.93087
M115,184993,9787189,3-May-09,22:40,39936.94458
M115,186019,9787101,3-May-09,23:00,39936.95891
M115,185939,9787826,3-May-09,23:20,39936.9724
M115,185576,9788930,3-May-09,23:40,39936.98638
M115,185222,9789898,4-May-09,0:00,39937.0003
M115,184403,9790836,4-May-09,0:20,39937.0142
M115,183698,9790531,4-May-09,0:40,39937.02809
M115,183781,9789768,4-May-09,1:00,39937.04198
M115,183872,9789356,4-May-09,1:20,39937.05587
M115,182971,9789842,4-May-09,1:40,39937.06977
M115,182104,9789560,4-May-09,2:00,39937.08374
M115,181116,9789941,4-May-09,2:20,39937.09772
M115,181317,9790459,4-May-09,2:40,39937.11144
M115,180517,9790598,4-May-09,3:00,39937.12528
M115,180605,9791008,4-May-09,3:20,39937.13953
M115,180974,9791944,4-May-09,3:41,39937.15373
M115,181923,9792431,4-May-09,4:01,39937.1675
M115,181958,9791344,4-May-09,4:20,39937.18119
M115,181885,9790152,4-May-09,4:40,39937.19477
M115,182438,9789576,4-May-09,5:00,39937.20859
M115,183110,9789399,4-May-09,5:20,39937.22247
M115,183977,9789324,4-May-09,5:40,39937.23637
M115,183644,9789292,4-May-09,6:00,39937.2505
M115,183968,9789331,4-May-09,6:20,39937.26419
M115,182461,9789453,4-May-09,6:40,39937.27832
M115,182442,9789572,4-May-09,7:00,39937.2923
M115,182442,9789573,4-May-09,7:20,39937.30583
M115,182009,9789527,4-May-09,8:00,39937.33361
M115,180429,9790018,4-May-09,8:20,39937.34762
M115,179024,9790528,4-May-09,8:41,39937.36183
M115,179037,9790529,4-May-09,9:01,39937.37626
M115,179020,9790540,4-May-09,9:40,39937.40341
M115,179030,9790515,4-May-09,10:00,39937.41698
M115,179024,9790533,4-May-09,10:20,39937.43119
M115,179022,9790531,4-May-09,11:01,39937.45906
M115,179021,9790529,4-May-09,11:41,39937.48721
M115,179023,9790519,4-May-09,12:00,39937.50065
M115,178955,9790589,4-May-09,12:41,39937.52894
M115,179031,9790525,4-May-09,13:01,39937.54293
M115,179028,9790520,4-May-09,15:21,39937.64008
M115,179032,9790529,4-May-09,15:41,39937.65372
M115,179029,9790535,4-May-09,16:01,39937.66757
M115,179029,9790522,4-May-09,16:21,39937.68186
M115,179022,9790532,4-May-09,16:41,39937.69535
M115,179021,9790519,4-May-09,17:01,39937.70968
M115,179026,9790532,4-May-09,17:21,39937.72351
M115,179021,9790516,4-May-09,18:01,39937.75131
M115,178846,9790758,4-May-09,18:20,39937.76453
M115,179476,9790831,4-May-09,18:40,39937.77809
M115,180398,9790209,4-May-09,19:00,39937.79187
M115,181344,9790402,4-May-09,19:20,39937.80588
