1 4
1 1
3 0
3 1
5 5
1 4
0 5
0 3
3 2
3 5
2 4
2 0
4 2
5 22
0 6
0 1
2 1
3 1
7 2
3 2
3 5
4 2
1 0
2 1
1 1
0 4
0 0
5 2
3 2
2 12
