43 24
1 1
157 15
134 12
126 14
32 11
141 12
155 16
17 2
141 15
3 2
147 14
27 10
197 47
145 10
1 0
3 2
163 21
135 15
27 9
0 2
138 17
118 11
116 4
139 24
129 12
4 12
112 10
141 13
5 2
