31 7
40 5
30 3
6 3
56 8
31 8
4 13
35 22
54 33
57 33
31 8
42 25
39 9
52 29
44 23
31 8
3 0
11 14
62 30
4 3
65 28
10 8
28 8
70 31
57 44
20 7
4 2
6 2
52 24
16 3
