18969357.5 1755800.0
2669560.0 40000.0
12758922.0 4638519.5
10552390.0 1308600.0
1368400.0 0.0
14547639.0 27375570.0
546200.0 40000.0
40000.0 1054200.0
12223641.5 614800.0
17938437.5 1355200.0
23625152.5 2005000.0
20407728.5 8418372.0
48820616.0 28077442.5
24582167.5 1190400.0
40000.0 0.0
6016952.5 417600.0
5768712.5 5590566.5
23940031.0 40000.0
29541726.5 6334681.5
13067932.0 2126000.0
33150686.5 14299304.0
29961893.5 15528567.0
11138737.5 19726104.0
29360037.0 14799274.0
27069568.0 8312284.5
29383415.5 6962302.0
10983868.0 1057000.0
33753567.0 8100002.0
32684828.0 961388.0
0.0 0.0
