40000.0 1822771.0
40000.0 40000.0
1662000.0 40000.0
40000.0 40000.0
0.0 1176200.0
5899713.0 2582687.0
696200.0 12281880.5
0.0 462800.0
0.0 40000.0
265000.0 0.0
40000.0 40000.0
1540800.0 40000.0
2491219.5 3160850.5
1347800.0 40000.0
209200.0 0.0
40000.0 3932884.0
40000.0 40000.0
12499581.5 27369446.5
895600.0 2560414.0
1668600.0 6004443.5
1054200.0 40000.0
40000.0 472400.0
1414800.0 40000.0
1121800.0 4676480.5
4961915.5 7179042.5
1067800.0 577200.0
40000.0 40000.0
956000.0 1366600.0
40000.0 0.0
1252400.0 1866967.0
