15466481.5 40000.0
46638502.5 4873503.5
1323200.0 40000.0
40000.0 40000.0
1352400.0 40000.0
2215111.5 894235.0
41831212.0 15062845.0
39644549.0 3758412.5
3041079.0 2024731.0
7193069.0 3781956.0
10167850.0 344595.0
26612055.5 40000.0
7527539.0 1804041.0
2008303.0 21455912.5
9880917.0 15468853.5
6572031.0 33867858.0
1797116.5 8316850.0
953600.0 0.0
5517205.5 2923018.5
17984636.0 14845682.0
16709576.0 1630498.0
5095513.0 1849457.0
33201694.0 3254295.0
51984134.0 6282417.5
24868568.0 5354228.0
3764226.0 486802.0
40000.0 2996000.0
16561798.0 8795022.0
20788896.0 2369023.5
19729195.5 1549206.0
