6074942.0 524775.0
6485666.5 1105600.0
29346432.0 6029913.0
693200.0 0.0
26043087.5 4762722.5
4662386.5 5077160.0
9050862.0 6067868.0
26136425.0 666114.0
24803698.0 7125423.5
5860138.0 11070616.5
4981926.5 42201.5
5666774.0 26484014.5
4853799.0 2756523.5
1228553.5 290800.0
29829406.5 8262535.5
5598067.0 906416.5
516400.0 255800.0
28549152.0 2342854.0
40000.0 40000.0
29988557.5 11651561.0
31290170.0 9404157.0
4757465.0 40000.0
3621414.0 11637220.0
40000.0 0.0
2282566.5 279400.0
18169543.5 3501970.0
9732013.5 721170.0
1186279.5 672913.0
21963878.5 5590693.0
6362486.5 1051489.5
