6252838.5 9732788.0
8122271.0 809286.5
14420205.5 3201881.0
8509159.0 2353763.5
11507441.0 9442386.0
5887386.5 1009427.5
10476336.5 1730185.5
5872603.0 2177272.0
6998689.0 9845279.0
22982937.0 2932318.0
2990081.0 2327967.5
13241143.5 17550353.0
15859616.5 8773041.0
1467520.5 40000.0
10536513.0 3332542.0
7242040.0 21035844.5
11525649.0 4422971.0
10406448.5 10308451.0
1496086.0 2644504.5
20835552.5 8256008.0
5867713.5 1001200.0
1486739.0 1486739.0
8895060.0 738881.0
4426952.0 1124457.5
1463403.5 8922212.5
8985503.5 972114.5
883472.0 40000.0
10300552.5 4862062.0
17213613.5 980404.0
40000.0 0.0
