40000.0 40000.0
2127600.0 26168123.0
2178470.0 1978200.0
0.0 0.0
9893407.0 40000.0
1347800.0 1789000.0
0.0 40000.0
1632800.0 3004469.5
1339200.0 3375948.0
40000.0 1162800.0
1148800.0 0.0
1293200.0 1368800.0
0.0 30801403.5
1043800.0 2683585.0
923000.0 0.0
938600.0 1664600.0
853000.0 1629617.5
40000.0 10178511.0
40000.0 40000.0
4690543.5 4954826.0
107800.0 0.0
23735578.0 27472820.0
40000.0 0.0
1821856.0 8187999.0
16239465.5 5798428.5
40000.0 0.0
0.0 0.0
40000.0 40000.0
0.0 680000.0
40000.0 810400.0
