14260335.0 14260335.0
40000.0 40000.0
1191801.0 218246.0
36712346.0 1557365.0
16649851.0 30919203.0
38675976.5 1274835.0
38623346.0 19224738.0
25767006.5 23248943.5
10499238.5 198800.0
40777515.5 10255434.0
32384883.5 314251.5
28452015.0 2178915.0
43236687.0 5727474.5
21073104.0 1720289.0
37832863.5 9691755.0
195400.0 1588355.5
39846913.0 200399.5
25860479.5 10139036.0
16576048.5 3288547.0
18058545.0 1888200.0
30494025.5 1207166.0
14624177.0 40000.0
2062600.0 15797735.0
24170341.5 3396397.0
8272840.5 1864944.5
35464544.5 3023568.5
26244075.0 3814275.5
26062612.0 1760360.0
2134469.5 2134469.5
21865877.5 40000.0
