40000.0 40000.0
10140378.0 40000.0
1724306.0 0.0
659800.0 260600.0
1042600.0 1334405.0
1415400.0 1690200.0
1249400.0 3879794.5
40000.0 40000.0
40000.0 0.0
1423200.0 6732160.0
3833097.5 1525800.0
1655000.0 926800.0
693400.0 40000.0
2072800.0 665000.0
40000.0 737000.0
585600.0 40000.0
40000.0 14363200.0
1469400.0 523800.0
9965408.0 1849000.0
1943800.0 40000.0
0.0 40000.0
5745243.5 9153455.0
533600.0 40000.0
40000.0 40000.0
40000.0 40000.0
1728400.0 1509810.5
40000.0 40000.0
1023000.0 40000.0
8064512.0 5447430.0
0.0 40000.0
