SubjectID, UTMEasting, UTMNorthing, ObservationDate, ObservationTime, ObsTimeDate, TheoreticDayTime, ObsDay, ObsWeek, ObsNum
F104, 176372, 9786203, 23-Jun-07, 19:41, 39256.82014, 78.17153, 78, 11, 28
F104, 176171, 9791364, 24-Jun-07, 19:57, 39257.83125, 79.18264, 79, 11, 29
F104, 176457, 9791625, 24-Jun-07, 20:05, 39257.83681, 79.1882, 79, 11, 30
F104, 176814, 9791783, 24-Jun-07, 20:11, 39257.84097, 79.19236, 79, 11, 31
F104, 177283, 9791952, 24-Jun-07, 20:19, 39257.84653, 79.19792, 79, 11, 32
F104, 177995, 9792246, 24-Jun-07, 20:34, 39257.85694, 79.20833, 79, 11, 33
F104, 178207, 9792443, 24-Jun-07, 20:40, 39257.86111, 79.2125, 79, 11, 34
F104, 178401, 9792488, 24-Jun-07, 20:45, 39257.86458, 79.21597, 79, 11, 35
F104, 178492, 9792527, 24-Jun-07, 20:47, 39257.86597, 79.21736, 79, 11, 36
F104, 178524, 9792615, 24-Jun-07, 20:50, 39257.86806, 79.21945, 79, 11, 37
F104, 176782, 9785643, 5-Jul-07, 23:29, 39268.97847, 86.21945, 86, 12, 38
F104, 175820, 9785114, 5-Jul-07, 23:59, 39268.99931, 86.24029, 86, 12, 39
F104, 175551, 9785249, 6-Jul-07, 0:29, 39269.02014, 86.26112, 86, 12, 40
F104, 174729, 9784707, 6-Jul-07, 0:59, 39269.04097, 86.28195, 86, 12, 41
F104, 174979, 9785453, 6-Jul-07, 1:22, 39269.05694, 86.29792, 86, 12, 42
F104, 178228, 9789194, 7-Jul-07, 19:37, 39270.81736, 88.05834, 88, 12, 43
F104, 178392, 9789084, 7-Jul-07, 19:41, 39270.82014, 88.06112, 88, 12, 44
F104, 178329, 9788660, 7-Jul-07, 19:48, 39270.825, 88.06598, 88, 12, 45
F104, 178333, 9788500, 7-Jul-07, 19:51, 39270.82708, 88.06806, 88, 12, 46
F104, 178331, 9788367, 7-Jul-07, 19:55, 39270.82986, 88.07084, 88, 12, 47
F104, 178261, 9788001, 7-Jul-07, 20:00, 39270.83333, 88.07431, 88, 12, 48
F104, 178357, 9787729, 7-Jul-07, 20:07, 39270.83819, 88.07917, 88, 12, 49
F104, 178357, 9787729, 7-Jul-07, 20:08, 39270.83889, 88.07987, 88, 12, 50
F104, 178527, 9787921, 7-Jul-07, 20:16, 39270.84444, 88.08542, 88, 12, 51
F104, 178721, 9787863, 7-Jul-07, 20:20, 39270.84722, 88.0882, 88, 12, 52
F104, 178887, 9787184, 7-Jul-07, 20:27, 39270.85208, 88.09306, 88, 12, 53
F104, 178870, 9786851, 7-Jul-07, 20:32, 39270.85556, 88.09654, 88, 12, 54
F104, 178916, 9786537, 7-Jul-07, 20:39, 39270.86042, 88.1014, 88, 12, 55
F104, 178940, 9786459, 7-Jul-07, 20:42, 39270.8625, 88.10348, 88, 12, 56
F104, 178926, 9786394, 7-Jul-07, 20:43, 39270.86319, 88.10417, 88, 12, 57
F104, 178754, 9786232, 7-Jul-07, 20:46, 39270.86528, 88.10626, 88, 12, 58
F104, 179276, 9786180, 7-Jul-07, 21:22, 39270.89028, 88.13126, 88, 12, 59
F104, 179704, 9785969, 7-Jul-07, 21:30, 39270.89583, 88.13681, 88, 12, 60
F104, 179876, 9785737, 7-Jul-07, 21:39, 39270.90208, 88.14306, 88, 12, 61
F104, 175918, 9788586, 9-Jul-07, 22:51, 39272.95208, 90.19306, 90, 12, 62
F104, 175765, 9785543, 10-Jul-07, 0:01, 39273.00069, 90.24167, 90, 12, 63
F104, 175818, 9785360, 10-Jul-07, 0:07, 39273.00486, 90.24584, 90, 12, 64
F104, 175928, 9785224, 10-Jul-07, 0:12, 39273.00833, 90.24931, 90, 12, 65
F104, 176085, 9785880, 11-Jul-07, 0:02, 39274.00139, 91.24237, 91, 13, 66
F104, 176191, 9786044, 11-Jul-07, 0:10, 39274.00694, 91.24792, 91, 13, 67
F104, 176147, 9786345, 11-Jul-07, 0:17, 39274.01181, 91.25279, 91, 13, 68
F104, 178857, 9787676, 11-Jul-07, 0:19, 39274.01319, 91.25417, 91, 13, 69
F104, 176517, 9786629, 11-Jul-07, 0:23, 39274.01597, 91.25695, 91, 13, 70
F104, 176922, 9786979, 11-Jul-07, 0:34, 39274.02361, 91.26459, 91, 13, 71
F104, 177295, 9786977, 11-Jul-07, 0:41, 39274.02847, 91.26945, 91, 13, 72
F104, 177497, 9787024, 11-Jul-07, 0:47, 39274.03264, 91.27362, 91, 13, 73
F104, 177794, 9787148, 11-Jul-07, 0:55, 39274.03819, 91.27917, 91, 13, 74
F104, 178579, 9787662, 11-Jul-07, 1:14, 39274.05139, 91.29237, 91, 13, 75
F104, 179138, 9787679, 11-Jul-07, 1:24, 39274.05833, 91.29931, 91, 13, 76
F104, 179306, 9787523, 11-Jul-07, 1:31, 39274.06319, 91.30417, 91, 13, 77
F104, 179443, 9787523, 11-Jul-07, 1:34, 39274.06528, 91.30626, 91, 13, 78
F104, 177035, 9792050, 11-Jul-07, 22:13, 39274.92569, 92.16667, 92, 13, 79
F104, 176814, 9789232, 26-Jul-07, 4:33, 39289.18958, 99.16667, 99, 14, 80
F104, 176906, 9789163, 26-Jul-07, 6:18, 39289.2625, 99.23959, 99, 14, 81
F104, 176908, 9789136, 26-Jul-07, 6:29, 39289.27014, 99.24723, 99, 14, 82
F104, 175278, 9784134, 8-Aug-07, 21:38, 39302.90139, 106.24723, 106, 15, 83
F104, 175409, 9783917, 8-Aug-07, 21:43, 39302.90486, 106.2507, 106, 15, 84
F104, 175643, 9783647, 8-Aug-07, 21:49, 39302.90903, 106.25487, 106, 15, 85
F104, 175955, 9783437, 8-Aug-07, 21:56, 39302.91389, 106.25973, 106, 15, 86
F104, 176067, 9783305, 8-Aug-07, 22:01, 39302.91736, 106.2632, 106, 15, 87
F104, 176304, 9783182, 8-Aug-07, 22:09, 39302.92292, 106.26876, 106, 15, 88
F104, 177453, 9785022, 8-Aug-07, 23:24, 39302.975, 106.32084, 106, 15, 89
F104, 177586, 9785171, 8-Aug-07, 23:28, 39302.97778, 106.32362, 106, 15, 90
F104, 177859, 9785361, 8-Aug-07, 23:37, 39302.98403, 106.32987, 106, 15, 91
F104, 178166, 9785531, 8-Aug-07, 23:41, 39302.98681, 106.33265, 106, 15, 92
F104, 178332, 9785652, 8-Aug-07, 23:44, 39302.98889, 106.33473, 106, 15, 93
F104, 178451, 9785859, 8-Aug-07, 23:47, 39302.99097, 106.33681, 106, 15, 94
F104, 178478, 9785909, 8-Aug-07, 23:49, 39302.99236, 106.3382, 106, 15, 95
F104, 178596, 9786616, 9-Aug-07, 0:01, 39303.00069, 106.34653, 106, 15, 96
F104, 178779, 9786827, 9-Aug-07, 0:04, 39303.00278, 106.34862, 106, 15, 97
F104, 178844, 9786904, 9-Aug-07, 0:07, 39303.00486, 106.3507, 106, 15, 98
F104, 178917, 9787008, 9-Aug-07, 0:09, 39303.00625, 106.35209, 106, 15, 99
F104, 178964, 9787108, 9-Aug-07, 0:11, 39303.00764, 106.35348, 106, 15, 100
F104, 178877, 9787292, 9-Aug-07, 0:16, 39303.01111, 106.35695, 106, 15, 101
F104, 178340, 9787389, 9-Aug-07, 0:24, 39303.01667, 106.36251, 106, 15, 102
F104, 177143, 9787030, 22-Aug-07, 20:02, 39316.83472, 113.36251, 113, 16, 103
F104, 177366, 9786909, 22-Aug-07, 20:07, 39316.83819, 113.36598, 113, 16, 104
F104, 177570, 9786712, 22-Aug-07, 20:12, 39316.84167, 113.36946, 113, 16, 105
F104, 177842, 9786567, 22-Aug-07, 20:17, 39316.84514, 113.37293, 113, 16, 106
F104, 178144, 9786566, 22-Aug-07, 20:21, 39316.84792, 113.37571, 113, 16, 107
F104, 178423, 9786534, 22-Aug-07, 20:27, 39316.85208, 113.37987, 113, 16, 108
F104, 179076, 9786108, 22-Aug-07, 20:41, 39316.86181, 113.3896, 113, 16, 109
F104, 179281, 9785798, 22-Aug-07, 20:46, 39316.86528, 113.39307, 113, 16, 110
F104, 179477, 9785587, 22-Aug-07, 20:51, 39316.86875, 113.39654, 113, 16, 111
F104, 179426, 9785058, 22-Aug-07, 21:00, 39316.875, 113.40279, 113, 16, 112
F104, 179418, 9785004, 22-Aug-07, 21:01, 39316.87569, 113.40348, 113, 16, 113
F104, 179175, 9784597, 22-Aug-07, 21:07, 39316.87986, 113.40765, 113, 16, 114
F104, 179049, 9784479, 22-Aug-07, 21:11, 39316.88264, 113.41043, 113, 16, 115
F104, 178857, 9784087, 22-Aug-07, 21:18, 39316.8875, 113.41529, 113, 16, 116
F104, 178604, 9783409, 22-Aug-07, 21:29, 39316.89514, 113.42293, 113, 16, 117
F104, 178579, 9783191, 22-Aug-07, 21:32, 39316.89722, 113.42501, 113, 16, 118
F104, 178126, 9782502, 22-Aug-07, 21:48, 39316.90833, 113.43612, 113, 16, 119
F104, 177720, 9782189, 22-Aug-07, 21:58, 39316.91528, 113.44307, 113, 16, 120
F104, 176185, 9787671, 30-Aug-07, 5:14, 39323.21806, 119.74585, 119, 17, 121
F104, 176979, 9787461, 30-Aug-07, 4:54, 39324.20417, 120.73196, 120, 17, 122
F104, 176954, 9787577, 30-Aug-07, 5:03, 39324.21042, 120.73821, 120, 17, 123
F104, 176892, 9787619, 30-Aug-07, 5:05, 39324.21181, 120.7396, 120, 17, 124
F104, 175938, 9787290, 30-Aug-07, 5:20, 39324.22222, 120.75001, 120, 17, 125
F104, 175753, 9787070, 30-Aug-07, 5:24, 39324.225, 120.75279, 120, 17, 126
F104, 175752, 9786576, 30-Aug-07, 5:48, 39324.24167, 120.76946, 120, 17, 127
F104, 175782, 9786825, 30-Aug-07, 6:11, 39324.25764, 120.78543, 120, 17, 128
F104, 175677, 9786918, 30-Aug-07, 13:35, 39324.56597, 121.09376, 121, 17, 129
F104, 176021, 9786400, 1-Sep-07, 3:12, 39326.13333, 122.66112, 122, 17, 130
F104, 176270, 9784782, 1-Sep-07, 4:49, 39326.20069, 122.72848, 122, 17, 131
F104, 179598, 9786375, 9-Sep-07, 21:42, 39334.90417, 129.72848, 129, 18, 132
F104, 179398, 9785886, 9-Sep-07, 21:52, 39334.91111, 129.73542, 129, 18, 133
F104, 179169, 9785564, 9-Sep-07, 21:58, 39334.91528, 129.73959, 129, 18, 134
F104, 178281, 9785147, 9-Sep-07, 22:11, 39334.92431, 129.74862, 129, 18, 135
F104, 178030, 9785069, 9-Sep-07, 22:15, 39334.92708, 129.75139, 129, 18, 136
F104, 177949, 9785044, 9-Sep-07, 22:18, 39334.92917, 129.75348, 129, 18, 137
F104, 177889, 9785034, 9-Sep-07, 22:19, 39334.92986, 129.75417, 129, 18, 138
F104, 175714, 9788349, 30-Oct-07, 20:18, 39385.84583, 136.75417, 136, 19, 139
F104, 175665, 9788075, 30-Oct-07, 20:28, 39385.85278, 136.76112, 136, 19, 140
F104, 175482, 9787806, 30-Oct-07, 20:38, 39385.85972, 136.76806, 136, 19, 141
F104, 175499, 9787757, 30-Oct-07, 20:48, 39385.86667, 136.77501, 136, 19, 142
F104, 175499, 9787757, 30-Oct-07, 20:53, 39385.87014, 136.77848, 136, 19, 143
F104, 175499, 9787757, 30-Oct-07, 20:58, 39385.87361, 136.78195, 136, 19, 144
F104, 175499, 9787757, 30-Oct-07, 21:08, 39385.88056, 136.7889, 136, 19, 145
F104, 175499, 9787757, 30-Oct-07, 21:18, 39385.8875, 136.79584, 136, 19, 146
F104, 175499, 9787757, 30-Oct-07, 21:24, 39385.89167, 136.80001, 136, 19, 147
F104, 175542, 9787730, 30-Oct-07, 21:28, 39385.89444, 136.80278, 136, 19, 148
F104, 175542, 9787730, 30-Oct-07, 21:38, 39385.90139, 136.80973, 136, 19, 149
F104, 175542, 9787730, 30-Oct-07, 21:48, 39385.90833, 136.81667, 136, 19, 150
F104, 175542, 9787730, 30-Oct-07, 21:58, 39385.91528, 136.82362, 136, 19, 151
F104, 175542, 9787730, 30-Oct-07, 22:08, 39385.92222, 136.83056, 136, 19, 152
F104, 175542, 9787730, 30-Oct-07, 22:18, 39385.92917, 136.83751, 136, 19, 153
F104, 175542, 9787730, 30-Oct-07, 22:28, 39385.93611, 136.84445, 136, 19, 154
F104, 179131, 9783333, 2-Nov-07, 22:09, 39388.92292, 139.83126, 139, 19, 155
F104, 179005, 9782867, 2-Nov-07, 22:19, 39388.92986, 139.8382, 139, 19, 156
F104, 178454, 9782761, 2-Nov-07, 22:29, 39388.93681, 139.84515, 139, 19, 157
F104, 175618, 9786117, 14-Nov-07, 15:03, 39400.62708, 146.84515, 146, 20, 158
F104, 179241, 9782822, 17-Nov-07, 22:10, 39403.92361, 150.14168, 150, 21, 159
F104, 179288, 9783199, 17-Nov-07, 22:20, 39403.93056, 150.14863, 150, 21, 160
F104, 179288, 9783199, 17-Nov-07, 22:30, 39403.9375, 150.15557, 150, 21, 161
F104, 179051, 9783228, 17-Nov-07, 22:35, 39403.94097, 150.15904, 150, 21, 162
F104, 179051, 9783228, 17-Nov-07, 22:40, 39403.94444, 150.16251, 150, 21, 163
F104, 174916, 9787554, 21-Nov-07, 18:08, 39407.75556, 153.97363, 153, 21, 164
F104, 174916, 9787554, 21-Nov-07, 18:18, 39407.7625, 153.98057, 153, 21, 165
F104, 174916, 9787554, 21-Nov-07, 18:28, 39407.76944, 153.98751, 153, 21, 166
F104, 174916, 9787554, 21-Nov-07, 18:38, 39407.77639, 153.99446, 153, 21, 167
F104, 174916, 9787554, 21-Nov-07, 18:48, 39407.78333, 154.0014, 154, 22, 168
F104, 174916, 9787554, 21-Nov-07, 18:58, 39407.79028, 154.00835, 154, 22, 169
F104, 174916, 9787554, 21-Nov-07, 19:08, 39407.79722, 154.01529, 154, 22, 170
F104, 174761, 9787346, 21-Nov-07, 19:18, 39407.80417, 154.02224, 154, 22, 171
F104, 175812, 9788479, 21-Nov-07, 20:18, 39407.84583, 154.0639, 154, 22, 172
F104, 175638, 9788776, 21-Nov-07, 20:28, 39407.85278, 154.07085, 154, 22, 173
F104, 175824, 9789045, 21-Nov-07, 20:38, 39407.85972, 154.07779, 154, 22, 174
F104, 176010, 9789234, 21-Nov-07, 20:48, 39407.86667, 154.08474, 154, 22, 175
F104, 176000, 9789515, 21-Nov-07, 20:58, 39407.87361, 154.09168, 154, 22, 176
F104, 176045, 9790202, 21-Nov-07, 21:08, 39407.88056, 154.09863, 154, 22, 177
F104, 176278, 9790529, 21-Nov-07, 21:18, 39407.8875, 154.10557, 154, 22, 178
F104, 176928, 9791431, 21-Nov-07, 21:38, 39407.90139, 154.11946, 154, 22, 179
F104, 177012, 9791054, 21-Nov-07, 21:48, 39407.90833, 154.1264, 154, 22, 180
F104, 177273, 9790450, 21-Nov-07, 21:55, 39407.91319, 154.13126, 154, 22, 181
F104, 177330, 9790406, 21-Nov-07, 21:58, 39407.91528, 154.13335, 154, 22, 182
F104, 177769, 9789868, 21-Nov-07, 22:08, 39407.92222, 154.14029, 154, 22, 183
F104, 177819, 9789279, 21-Nov-07, 22:18, 39407.92917, 154.14724, 154, 22, 184
F104, 177462, 9788796, 21-Nov-07, 22:28, 39407.93611, 154.15418, 154, 22, 185
F104, 177040, 9788440, 21-Nov-07, 22:38, 39407.94306, 154.16113, 154, 22, 186
F104, 176784, 9788102, 21-Nov-07, 22:48, 39407.95, 154.16807, 154, 22, 187
F104, 177036, 9787881, 21-Nov-07, 22:58, 39407.95694, 154.17501, 154, 22, 188
F104, 176868, 9787274, 21-Nov-07, 23:08, 39407.96389, 154.18196, 154, 22, 189
F104, 176868, 9787274, 21-Nov-07, 23:09, 39407.96458, 154.18265, 154, 22, 190
F104, 176868, 9787274, 21-Nov-07, 23:10, 39407.96528, 154.18335, 154, 22, 191
F104, 176868, 9787274, 21-Nov-07, 23:11, 39407.96597, 154.18404, 154, 22, 192
F104, 176868, 9787274, 21-Nov-07, 23:18, 39407.97083, 154.1889, 154, 22, 193
F104, 176400, 9786195, 21-Nov-07, 23:48, 39407.99167, 154.20974, 154, 22, 194
F104, 175903, 9786036, 21-Nov-07, 23:58, 39407.99861, 154.21668, 154, 22, 195
F104, 175877, 9786233, 22-Nov-07, 0:08, 39408.00556, 154.22363, 154, 22, 196
F104, 175794, 9786601, 23-Nov-07, 22:21, 39409.93125, 156.14932, 156, 22, 197
F104, 175856, 9786535, 23-Nov-07, 22:31, 39409.93819, 156.15626, 156, 22, 198
F104, 175867, 9786322, 23-Nov-07, 22:41, 39409.94514, 156.16321, 156, 22, 199
F104, 175719, 9786423, 23-Nov-07, 22:51, 39409.95208, 156.17015, 156, 22, 200
F104, 175664, 9786404, 23-Nov-07, 23:01, 39409.95903, 156.1771, 156, 22, 201
F104, 175664, 9786404, 23-Nov-07, 23:11, 39409.96597, 156.18404, 156, 22, 202
F104, 175664, 9786404, 23-Nov-07, 23:21, 39409.97292, 156.19099, 156, 22, 203
F104, 175664, 9786404, 23-Nov-07, 23:31, 39409.97986, 156.19793, 156, 22, 204
F104, 175664, 9786404, 23-Nov-07, 23:41, 39409.98681, 156.20488, 156, 22, 205
F104, 175664, 9786404, 23-Nov-07, 23:51, 39409.99375, 156.21182, 156, 22, 206
F104, 175664, 9786404, 24-Nov-07, 0:01, 39410.00069, 156.21876, 156, 22, 207
F104, 174917, 9787534, 25-Nov-07, 18:34, 39411.77361, 157.99168, 157, 22, 208
F104, 174917, 9787534, 25-Nov-07, 18:44, 39411.78056, 157.99863, 157, 22, 209
F104, 174917, 9787534, 25-Nov-07, 18:54, 39411.7875, 158.00557, 158, 22, 210
F104, 174917, 9787534, 25-Nov-07, 19:04, 39411.79444, 158.01251, 158, 22, 211
F104, 174917, 9787534, 25-Nov-07, 19:14, 39411.80139, 158.01946, 158, 22, 212
F104, 174917, 9787534, 25-Nov-07, 19:24, 39411.80833, 158.0264, 158, 22, 213
F104, 174917, 9787534, 25-Nov-07, 19:34, 39411.81528, 158.03335, 158, 22, 214
F104, 174917, 9787534, 25-Nov-07, 19:44, 39411.82222, 158.04029, 158, 22, 215
F104, 174917, 9787534, 25-Nov-07, 19:54, 39411.82917, 158.04724, 158, 22, 216
F104, 174917, 9787534, 25-Nov-07, 20:04, 39411.83611, 158.05418, 158, 22, 217
F104, 174917, 9787534, 25-Nov-07, 20:14, 39411.84306, 158.06113, 158, 22, 218
F104, 174917, 9787534, 25-Nov-07, 20:24, 39411.85, 158.06807, 158, 22, 219
F104, 174917, 9787534, 25-Nov-07, 20:34, 39411.85694, 158.07501, 158, 22, 220
F104, 174917, 9787534, 25-Nov-07, 20:44, 39411.86389, 158.08196, 158, 22, 221
F104, 174917, 9787534, 25-Nov-07, 20:54, 39411.87083, 158.0889, 158, 22, 222
F104, 174854, 9787532, 25-Nov-07, 21:04, 39411.87778, 158.09585, 158, 22, 223
F104, 174898, 9787424, 25-Nov-07, 21:16, 39411.88611, 158.10418, 158, 22, 224
F104, 174841, 9787374, 25-Nov-07, 21:21, 39411.88958, 158.10765, 158, 22, 225
F104, 174800, 9787240, 25-Nov-07, 21:24, 39411.89167, 158.10974, 158, 22, 226
F104, 174838, 9787127, 25-Nov-07, 21:34, 39411.89861, 158.11668, 158, 22, 227
F105, 178115, 9786216, 5-Mar-07, 18:00, 39146.75, 0, 0, 0, 0
F105, 178115, 9786216, 8-Mar-07, 16:20, 39149.68056, 2.93056, 2, 0, 1
F105, 177621, 9784754, 13-Mar-07, 17:24, 39154.725, 7.975, 7, 1, 2
F105, 177312, 9785710, 16-Mar-07, 16:34, 39157.69028, 10.94028, 10, 1, 3
F105, 178115, 9786216, 17-Mar-07, 16:34, 39158.69028, 11.94028, 11, 1, 4
F105, 177570, 9784819, 19-Mar-07, 16:57, 39160.70625, 13.95625, 13, 1, 5
F105, 178569, 9784564, 28-Mar-07, 10:56, 39169.45556, 20.95625, 20, 2, 6
F105, 178257, 9783923, 30-Mar-07, 10:22, 39171.43194, 22.93263, 22, 3, 7
F105, 177006, 9785053, 7-Apr-07, 14:14, 39179.59306, 29.93263, 29, 4, 8
F105, 177247, 9786880, 21-Apr-07, 11:27, 39193.47708, 36.93263, 36, 5, 9
F105, 177092, 9783716, 25-Apr-07, 17:45, 39197.72917, 41.18472, 41, 5, 10
F105, 176152, 9784403, 25-Apr-07, 18:05, 39197.75347, 41.20902, 41, 5, 11
F105, 176152, 9784403, 25-Apr-07, 18:15, 39197.76042, 41.21597, 41, 5, 12
F105, 176152, 9784403, 25-Apr-07, 18:25, 39197.76736, 41.22291, 41, 5, 13
F105, 176152, 9784403, 25-Apr-07, 18:35, 39197.77431, 41.22986, 41, 5, 14
F105, 176152, 9784403, 25-Apr-07, 18:45, 39197.78125, 41.2368, 41, 5, 15
F105, 176152, 9784403, 25-Apr-07, 18:55, 39197.78819, 41.24374, 41, 5, 16
F105, 176152, 9784403, 25-Apr-07, 19:05, 39197.79514, 41.25069, 41, 5, 17
F105, 176152, 9784403, 25-Apr-07, 19:15, 39197.80208, 41.25763, 41, 5, 18
F105, 176152, 9784403, 25-Apr-07, 19:25, 39197.80903, 41.26458, 41, 5, 19
F105, 176152, 9784403, 25-Apr-07, 19:35, 39197.81597, 41.27152, 41, 5, 20
F105, 176152, 9784403, 25-Apr-07, 19:42, 39197.82083, 41.27638, 41, 5, 21
F105, 177020, 9783688, 2-May-07, 15:11, 39204.63264, 48.08819, 48, 6, 22
F105, 176748, 9784127, 3-May-07, 18:18, 39205.7625, 49.21805, 49, 7, 23
F105, 176516, 9784107, 3-May-07, 19:34, 39205.81528, 49.27083, 49, 7, 24
F105, 176572, 9784293, 3-May-07, 19:38, 39205.81806, 49.27361, 49, 7, 25
F105, 176495, 9784480, 3-May-07, 19:43, 39205.82153, 49.27708, 49, 7, 26
F105, 176495, 9784480, 3-May-07, 19:50, 39205.82639, 49.28194, 49, 7, 27
F105, 176495, 9784480, 3-May-07, 20:00, 39205.83333, 49.28888, 49, 7, 28
F105, 176495, 9784480, 3-May-07, 20:10, 39205.84028, 49.29583, 49, 7, 29
F105, 176495, 9784480, 3-May-07, 20:20, 39205.84722, 49.30277, 49, 7, 30
F105, 176495, 9784480, 3-May-07, 20:30, 39205.85417, 49.30972, 49, 7, 31
F105, 176495, 9784480, 3-May-07, 20:40, 39205.86111, 49.31666, 49, 7, 32
F105, 176427, 9784439, 3-May-07, 20:50, 39205.86806, 49.32361, 49, 7, 33
F105, 176427, 9784439, 3-May-07, 21:00, 39205.875, 49.33055, 49, 7, 34
F105, 176427, 9784439, 3-May-07, 21:10, 39205.88194, 49.33749, 49, 7, 35
F105, 176427, 9784439, 3-May-07, 21:20, 39205.88889, 49.34444, 49, 7, 36
F105, 176427, 9784439, 3-May-07, 21:30, 39205.89583, 49.35138, 49, 7, 37
F105, 176427, 9784439, 3-May-07, 21:33, 39205.89792, 49.35347, 49, 7, 38
F105, 177221, 9786861, 5-May-07, 18:12, 39207.75833, 51.21388, 51, 7, 39
F105, 177221, 9786861, 5-May-07, 18:20, 39207.76389, 51.21944, 51, 7, 40
F105, 177221, 9786861, 5-May-07, 18:30, 39207.77083, 51.22638, 51, 7, 41
F105, 177221, 9786861, 5-May-07, 18:40, 39207.77778, 51.23333, 51, 7, 42
F105, 177221, 9786861, 5-May-07, 18:50, 39207.78472, 51.24027, 51, 7, 43
F105, 177221, 9786861, 5-May-07, 19:00, 39207.79167, 51.24722, 51, 7, 44
F105, 177221, 9786861, 5-May-07, 19:10, 39207.79861, 51.25416, 51, 7, 45
F105, 177221, 9786861, 5-May-07, 19:20, 39207.80556, 51.26111, 51, 7, 46
F105, 177221, 9786861, 5-May-07, 19:30, 39207.8125, 51.26805, 51, 7, 47
F105, 177221, 9786861, 5-May-07, 19:40, 39207.81944, 51.27499, 51, 7, 48
F105, 177221, 9786861, 5-May-07, 19:50, 39207.82639, 51.28194, 51, 7, 49
F105, 177221, 9786861, 5-May-07, 20:00, 39207.83333, 51.28888, 51, 7, 50
F105, 177221, 9786861, 5-May-07, 20:10, 39207.84028, 51.29583, 51, 7, 51
F105, 177221, 9786861, 5-May-07, 20:15, 39207.84375, 51.2993, 51, 7, 52
F105, 177220, 9783137, 23-May-07, 4:44, 39225.19722, 58.2993, 58, 8, 53
F105, 176432, 9783456, 23-May-07, 5:51, 39225.24375, 58.34583, 58, 8, 54
F105, 176301, 9783539, 23-May-07, 6:02, 39225.25139, 58.35347, 58, 8, 55
F105, 178315, 9783178, 5-Jun-07, 19:32, 39238.81389, 65.35347, 65, 9, 56
F105, 178702, 9782955, 5-Jun-07, 19:42, 39238.82083, 65.36041, 65, 9, 57
F105, 178818, 9782903, 5-Jun-07, 19:45, 39238.82292, 65.3625, 65, 9, 58
F105, 179079, 9783030, 5-Jun-07, 19:53, 39238.82847, 65.36805, 65, 9, 59
F105, 179192, 9783022, 5-Jun-07, 20:01, 39238.83403, 65.37361, 65, 9, 60
F105, 179312, 9783216, 5-Jun-07, 20:35, 39238.85764, 65.39722, 65, 9, 61
F105, 178954, 9783202, 5-Jun-07, 21:32, 39238.89722, 65.4368, 65, 9, 62
F105, 178710, 9783322, 5-Jun-07, 21:39, 39238.90208, 65.44166, 65, 9, 63
F105, 178651, 9783395, 5-Jun-07, 21:44, 39238.90556, 65.44514, 65, 9, 64
F105, 178650, 9783397, 5-Jun-07, 22:00, 39238.91667, 65.45625, 65, 9, 65
F105, 178895, 9783330, 7-Jun-07, 19:54, 39240.82917, 67.36875, 67, 9, 66
F105, 179216, 9783182, 7-Jun-07, 20:14, 39240.84306, 67.38264, 67, 9, 67
F105, 179260, 9783154, 7-Jun-07, 20:32, 39240.85556, 67.39514, 67, 9, 68
F105, 179279, 9783022, 7-Jun-07, 20:49, 39240.86736, 67.40694, 67, 9, 69
F105, 177271, 9783101, 23-Jun-07, 19:27, 39256.81042, 74.40694, 74, 10, 70
F105, 177852, 9782868, 23-Jun-07, 19:35, 39256.81597, 74.41249, 74, 10, 71
F105, 178262, 9782768, 23-Jun-07, 19:40, 39256.81944, 74.41596, 74, 10, 72
F105, 178323, 9782598, 23-Jun-07, 19:44, 39256.82222, 74.41874, 74, 10, 73
F105, 178794, 9781743, 23-Jun-07, 20:03, 39256.83542, 74.43194, 74, 10, 74
F105, 178936, 9781489, 23-Jun-07, 20:08, 39256.83889, 74.43541, 74, 10, 75
F105, 178222, 9785072, 24-Jun-07, 19:36, 39257.81667, 75.41319, 75, 10, 76
F105, 179470, 9785709, 24-Jun-07, 20:07, 39257.83819, 75.43471, 75, 10, 77
F105, 180130, 9786438, 24-Jun-07, 20:35, 39257.85764, 75.45416, 75, 10, 78
F105, 180221, 9784775, 24-Jun-07, 21:13, 39257.88403, 75.48055, 75, 10, 79
F105, 180121, 9784349, 24-Jun-07, 21:50, 39257.90972, 75.50624, 75, 10, 80
F105, 180033, 9786249, 6-Jul-07, 19:54, 39269.82917, 82.50624, 82, 11, 81
F105, 180238, 9785969, 6-Jul-07, 20:00, 39269.83333, 82.5104, 82, 11, 82
F105, 180386, 9785586, 6-Jul-07, 20:06, 39269.8375, 82.51457, 82, 11, 83
F105, 180413, 9785552, 6-Jul-07, 20:10, 39269.84028, 82.51735, 82, 11, 84
F105, 180584, 9785267, 6-Jul-07, 20:19, 39269.84653, 82.5236, 82, 11, 85
F105, 180337, 9785008, 6-Jul-07, 20:27, 39269.85208, 82.52915, 82, 11, 86
F105, 180304, 9785059, 6-Jul-07, 20:29, 39269.85347, 82.53054, 82, 11, 87
F105, 180276, 9785030, 6-Jul-07, 20:38, 39269.85972, 82.53679, 82, 11, 88
F105, 180152, 9784989, 6-Jul-07, 20:42, 39269.8625, 82.53957, 82, 11, 89
F105, 180144, 9784977, 6-Jul-07, 20:46, 39269.86528, 82.54235, 82, 11, 90
