8 2
2 3
1 1
8 3
20 2
10 11
6 3
3 4
5 1
3 2
0 1
2 2
1 1
1 3
4 6
2 1
1 8
3 3
4 2
2 5
0 2
0 0
2 0
1 0
2 1
1 0
2 0
1 9
110 5
1 2
