2 2
1 1
0 3
2 4
1 5
5 5
3 3
1 0
22 3
2 3
2 1
1 4
17 6
105 3
0 2
2 4
4 16
0 1
6 8
3 3
9 3
0 1
2 2
3 9
1 2
2 0
1 1
1 3
4 1
2 1
