1 3
2 2
3 1
79 37
3 1
7 7
2 3
0 0
2 1
2 8
3 7
0 2
2 1
3 4
7 2
0 1
3 1
2 2
4 2
0 1
5 1
2 4
2 3
1 5
2 6
0 2
1 1
4 1
6 1
2 2
